Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
163897,-0.011297856,-3.540937264,-1.017648652,2.382485979,-1.79279966,0.32544552,0.588284212,-0.093295966,1.481110024,-0.443971115,-1.499614778,0.187227178,-0.825608383,-0.06208194,-0.477288082,0.045705584,-0.145389544,-0.061929647,-0.483827376,1.679831637,0.379357588,-0.873323986,-0.544384063,-0.106717025,-0.684721151,-0.957691089,-0.11103026,0.145203373,1000,0
55892,-1.439480781,1.685657372,-1.311320567,-0.08447311,1.660999283,3.396808429,-0.902613032,2.076879207,-1.194519903,-0.579913128,-0.701109286,0.209925444,0.158047567,1.343606461,1.075410585,0.467143545,-0.217884565,0.467547901,0.834865034,-0.241828746,0.062693867,-0.465271447,0.095251343,0.968173253,-0.278110784,-0.547366653,-0.465619422,-0.040431284,5.6,0
43369,-3.365318521,2.426503265,-3.752226527,0.276016598,-2.305870297,-1.961578319,-3.029283445,-1.674461748,0.183961286,-4.980928438,3.657881667,-6.409822355,-1.087310295,-8.509433187,1.432571787,-5.369890011,-9.0690794,-2.819806596,0.874542948,-0.036837326,2.070008164,-0.512625728,-0.248501692,0.126549624,0.104166257,-1.055997326,-1.200164967,-1.012065843,88,1
10820,-1.615325127,0.346874928,-0.147872204,-1.089688339,-4.917660393,2.278146261,6.988376866,-2.104665321,2.02325468,-0.129133625,1.089683196,-3.396339691,1.462448081,0.3302665,0.009786261,0.612319144,-0.517180518,-0.439327758,-0.866239894,-0.380178916,-1.111764082,-0.562018441,-0.215163578,0.446790391,-0.245640782,0.570352735,0.794067564,-0.897787762,1228.99,0
69082,1.131340775,-0.106604704,1.185521687,1.231711991,-0.948934356,0.005048176,-0.772347136,0.306829279,0.827410752,0.021913557,-0.61260074,-0.897118683,-2.036101036,0.408599715,1.89827192,0.494768465,-0.30803847,0.177689041,-1.05758553,-0.291251091,0.121062581,0.322079441,0.043871746,0.016441771,0.196285912,-0.309656033,0.06624745,0.03269688,5.49,0
7543,0.329594333,3.712889295,-5.775935108,6.078265506,1.667359013,-2.420168414,-0.812891249,0.133080118,-2.214311312,-5.134454471,4.560720106,-8.873748362,-0.7974836,-9.17716637,-0.257024775,-0.87168849,1.313013629,0.773913873,-2.370599451,0.269772776,0.156617169,-0.652450441,-0.551572219,-0.716521635,1.415716615,0.55526474,0.530507389,0.404474055,1,1
51669,-1.257514128,-5.571721159,-1.511417041,-0.021248909,-2.80036191,-0.537594614,1.203403928,-0.662113812,-1.916241417,0.729997454,-0.772859571,-0.953149223,0.129630406,0.058886765,-0.155983529,-0.76985041,0.945086899,0.028014109,-0.40574544,2.55736758,0.659585082,-0.881950047,-1.351282627,0.469166277,0.133140907,-0.216663919,-0.259329978,0.259627641,1457,0
34684,-2.439236969,2.591458163,-2.84012565,1.28624391,-1.777016191,-1.436138771,-2.206056242,-2.282724858,-0.292885036,-3.717449929,3.907399128,-7.220003686,-1.211739346,-9.657626594,0.9275179,-4.738662343,-9.276635569,-3.081961081,0.177745635,0.513529865,1.774460092,-0.771389808,0.065726703,0.103915745,-0.057577926,0.242652461,-0.268649222,-0.743712586,125.3,1
18690,-15.39884501,7.472323897,-19.02691234,11.16552584,-6.89385628,-2.120936575,-14.91332999,-0.721214094,-7.175096615,-14.16679466,10.27776886,-14.98543373,0.345179234,-14.66638897,-0.346352542,-8.333242496,-12.60259646,-4.876683421,0.604625911,1.111502215,-2.444883682,0.727495341,-0.345078151,-0.981748551,0.995271346,0.816761718,2.262942374,-1.178063163,1,1
60353,-3.975216475,0.581573271,-1.880372107,4.31924128,-3.02432976,1.240792771,-1.909558926,0.660717557,-2.752610565,-3.550385399,4.838964187,-6.040235379,-0.374460484,-6.221945359,0.958758444,-5.073642635,-10.44100867,-3.755524601,0.606452965,-0.656511434,0.578984296,1.39731082,1.04532195,-0.303999869,0.005294959,0.235435244,0.962014797,-0.673557393,454.82,1
13323,-5.454361779,8.287420555,-12.75281127,8.594341893,-3.106002281,-3.179948757,-9.252793938,4.24506221,-6.329800846,-13.13669837,11.22847028,-17.13130095,-0.169401057,-18.04999769,-1.366235661,-9.723565309,-14.74490246,-5.247301106,-0.574675144,1.305861915,1.846164793,-0.267171794,-0.31080397,-1.201685458,1.352176095,0.608424596,1.574714784,0.808725205,1,1
40662,-4.446846548,-0.014793158,-5.126306996,6.945129976,5.269255348,-4.297177163,-2.591241685,0.342670615,-3.880663045,-3.976525139,5.730084356,-5.031868148,-1.135439109,-10.78705057,0.265456231,-1.104217463,0.636412737,0.994101369,-0.688720555,-0.108006423,0.247912823,-0.049586179,-0.226016962,-0.401235601,0.856123603,0.661272427,0.492559739,0.97183435,1,1
128939,0.731174319,-2.271919266,-0.835609211,1.763591177,-1.143248442,0.337479557,0.073853761,0.039171815,1.161415061,-0.123748748,-1.158506152,-0.195484679,-0.807040477,0.192484633,0.853228824,0.609800568,-0.638732656,0.334703888,-0.820694217,0.980646611,0.332295143,-0.392017234,-0.191265011,0.6196134,-0.60717763,-0.91473934,-0.056182117,0.091076831,632,0
87584,2.06333989,-0.072128182,-1.241664942,-0.342927285,0.370009351,-0.310850213,0.025054193,-0.142605512,0.563167389,-0.131754266,0.459159729,1.580249345,1.457936223,0.308350049,0.338359012,0.459496325,-1.28493924,0.183274596,0.851523496,-0.101068705,-0.412752706,-1.123226712,0.318560973,-1.158702196,-0.292103241,-1.076591044,0.023809282,-0.051047333,9,0
92051,2.068715615,0.252534189,-1.553452238,0.632857418,0.460711788,-0.854134203,0.090960184,-0.313996322,1.792712851,-0.747293204,0.390436659,-2.407055964,1.590665867,0.614593749,-0.522277106,0.283226486,1.223941952,-0.030895203,-0.163041869,-0.199858882,-0.512038328,-1.135684812,0.35371439,0.504271997,-0.29057144,0.131013495,-0.090779307,-0.036137724,5.38,0
73854,1.149388947,0.230973857,0.113901819,0.925021109,0.31545432,0.346342212,0.037036276,0.066521032,-0.386526178,0.150089357,1.059167318,1.256734417,1.07634293,0.314665009,0.43046739,0.209815466,-0.752709585,0.081803974,-0.299059506,-0.024422074,0.130986115,0.423186938,-0.210903966,-0.622976781,0.688064106,-0.232174122,0.031958393,0.008039463,29,0
878,-1.173804202,0.281003682,2.101092645,-0.724886315,0.024482226,0.300528191,0.288660243,0.233967199,0.258239625,0.041473359,1.107605306,0.082227679,-0.752259751,-0.148515838,0.605730267,0.770356649,-0.948222647,0.291300342,-0.860666674,0.261921978,-0.046837208,0.064206082,-0.146278825,-0.312220296,0.257629238,0.351119992,0.130965273,-0.082722367,69.7,0
28278,-0.314776909,1.1160176,-0.258380158,1.045181238,-0.280710047,-1.047544755,0.952512096,0.160356634,-0.646708648,-0.086789729,-0.783328692,-0.205864105,-0.51610951,0.932675153,0.695705682,-0.386730509,0.045018887,0.026019464,0.359713729,0.111241909,0.22605453,0.544794263,0.301827501,0.367911132,-0.666368784,-0.413919567,0.277165177,0.174185174,99.99,0
21419,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1,1
83572,0.934805401,-0.959288892,0.711231655,0.541731237,-1.186590981,0.252246324,-0.737557369,0.242704847,-0.860556196,0.934591317,1.025138878,-0.044472905,-0.974995536,0.479111344,0.781049388,-1.06220123,-0.252137498,1.776523792,-1.492544371,-0.331817963,-0.090996917,-0.152535496,-0.082936071,-0.042536934,0.187456983,-0.298594562,0.045663846,0.047010309,156,0
41397,-14.97034565,8.40142101,-16.86723849,8.252334306,-13.56513049,-2.782437559,-14.26373535,9.643419146,-7.701498684,-14.22669806,5.610998797,-11.79397883,1.59838653,-11.60697038,-0.044180444,-9.286954737,-19.89972642,-7.518050849,1.243517499,-1.614660056,2.714044802,-0.101355311,-0.439665974,0.519513861,0.789327982,0.064357427,-1.621385686,-1.104819209,273.01,1
66037,0.286302364,1.399344748,-1.682502709,3.86437704,-1.185373402,-0.341732014,-2.539380123,0.768378375,-1.547881628,-2.659717947,2.621588126,-3.462361885,-1.054300173,-4.955823304,-1.400274458,-2.339942917,-5.197794477,-1.342814498,0.288846911,0.270360155,0.352456414,-0.243677652,-0.194078547,-0.172201087,0.742237198,0.127789797,0.56973079,0.291205859,7.53,1
41194,-7.896886153,5.381019523,-8.451161615,7.963928087,-7.86241943,-2.376819975,-11.94972346,5.051355673,-6.912076009,-11.58974831,6.645200726,-13.5420956,0.888247919,-12.62331605,1.002755196,-12.43227914,-23.24159715,-8.495298938,3.453942555,0.645974322,2.557943956,0.926277883,0.03279494,0.638072586,0.361887214,0.44457652,1.101923148,0.205958013,1.52,1
47200,-0.846653718,0.704435218,1.955459336,-0.104889406,0.585726721,-0.558920313,1.094851211,-0.441181058,-0.228979879,0.159789394,1.159064085,0.021478333,-0.980512939,0.055691943,-0.109279117,0.356091794,-1.129584592,0.452609283,-0.524467287,-0.119926448,-0.012801283,0.126903729,-0.330969004,0.298139013,0.028400685,-0.677358887,-0.496387851,-0.322732372,22.49,0
64785,-8.744414644,-3.420467984,-4.850574732,6.606845786,-2.800546172,0.105511584,-3.269801299,0.940377923,-2.558690602,-3.624774714,5.267861604,-5.583696926,0.173895592,-6.679976755,2.084199143,-4.348891446,-8.760786023,-3.407548544,1.332930065,-1.818315425,0.102912554,0.311626102,-4.1291955,0.034638732,-1.133631231,0.272265246,1.841307269,-1.796362587,720.38,1
120150,-0.297599305,0.037425381,0.494900688,-2.082865128,0.160489419,-0.611466382,0.060604727,0.048159237,-1.019572546,-0.696657661,0.838518937,-0.299396734,0.425216365,-2.124117912,-1.193207983,2.112546666,0.671794498,0.206468175,-0.078268043,0.150208997,0.406001303,1.086454252,-0.171433856,-0.432629571,-0.44384086,-0.269496085,0.184433781,0.214751331,34.99,0
149115,-0.079744434,-0.165337423,0.719227429,-2.367797104,-0.26838206,-0.983991006,0.231124541,-0.386013217,-2.814845471,0.908021322,-0.800795023,-0.693140125,1.701317689,-0.432012148,0.005382408,-0.957006059,0.497311855,0.045631998,0.053590662,-0.165250523,0.156092164,0.917424227,-0.365279882,-0.023300561,0.242514745,0.165636762,0.118212534,0.119867857,15,0
67398,-0.819555955,0.749402353,1.561889496,1.375082364,-0.135148259,0.926043284,-0.374834192,0.838653207,-0.276296406,-0.486815485,0.350132441,1.187485066,0.087680943,0.039903377,-1.139721326,-0.908637264,0.594005258,0.026695079,1.273527977,-0.044613159,0.118975525,0.524225295,-0.181749651,-0.256281106,-0.160029078,-0.184082158,0.096794919,0.045203932,5.94,0
41413,-15.14044962,7.378042412,-16.35636736,9.194934914,-13.46616329,-2.958430501,-16.16553862,10.07525395,-7.901821126,-13.00940281,4.828235332,-11.05840142,1.998125576,-8.592047402,0.540385309,-10.6157453,-21.01789834,-8.397393052,3.18355895,-1.691481988,3.147428105,0.341677595,-1.150162471,0.795189735,-0.194542181,0.145963569,-2.458680348,-1.189887881,106.55,1
100915,2.203659661,-0.27465677,-2.336855967,-0.597346678,0.126206523,-1.673866911,0.043329814,-0.473609182,0.231381223,0.266896123,2.287205694,-3.486227257,-0.069292543,1.096858423,-1.172794455,0.982529416,1.968435874,-0.327475346,0.461089517,-0.156549466,0.176598168,0.674434548,-0.054833097,-0.12645892,0.316170843,0.027077808,-0.10220223,-0.073054058,15.95,0
56887,-0.075483466,1.812354584,-2.56698081,4.127548607,-1.62853157,-0.805895446,-3.390134545,1.019353262,-2.451251252,-3.555834927,4.31571103,-5.479801677,-2.115503156,-5.588785577,0.280108069,-3.507230624,-7.457094938,-2.325491682,-0.440434553,0.338598141,0.794372452,0.270471232,-0.143624141,0.013565915,0.634203129,0.213693187,0.773625467,0.387434055,5,1
132677,2.123786689,0.362347667,-2.561737886,0.444669489,0.978565403,-1.287969599,0.764373834,-0.498575857,0.024383716,-0.336582731,-0.506148529,0.253821363,0.411605037,-0.738595338,-0.229780961,-0.236022996,0.729434079,-0.257132213,0.001069646,-0.134449859,0.028613253,0.289687291,-0.037753373,0.660007208,0.431525513,0.68283714,-0.100599908,-0.051376714,4.71,0
27784,0.288028928,0.965681439,-1.4594952,1.921863002,-1.91241403,-1.1302819,-2.81426266,0.648663225,-0.69526264,-3.465689086,2.351619106,-3.826705319,-0.767569849,-4.852866915,1.664863004,-2.61736133,-4.835558306,-1.921751601,-0.385884175,0.330916894,0.603127128,0.380690182,-0.064125176,0.271380101,0.337219535,0.626155869,0.565124826,0.305925255,23.36,1
77808,-2.813562987,1.847677006,-0.235073233,3.115518614,-3.475603258,4.338662578,-0.145000444,-8.418193946,-1.57149354,-0.571565291,0.698551065,-0.061022739,-2.648574581,1.329746338,-0.184984956,0.252418225,0.699238059,-0.040916409,0.712346079,0.511398103,-4.354476037,1.088455725,-0.592518114,0.068158893,-0.885949883,0.057037961,0.423147761,-0.40280744,795.56,0
56098,-1.229668917,1.956099151,-0.85119796,2.79698655,-1.913976841,-0.044934446,-1.340739354,-0.555547987,-1.18446766,-3.245108597,2.33832327,-2.820042188,0.763325773,-5.419589869,0.041432793,-4.180757788,-4.285070592,-2.536451573,0.930239186,0.270459255,1.20805426,0.277611797,0.0192658,0.508528831,-0.201182897,-0.249600419,0.562238743,0.075308501,170.92,1
131496,2.126907678,-1.30070083,-1.922956192,-1.894247833,1.295207596,3.669531679,-1.613781931,0.950579762,-0.03191616,0.750940953,-0.046964025,-0.425779034,0.128663676,-0.300719413,0.583704144,1.073792937,0.046661696,-1.281498184,0.314200764,0.073890481,0.328633729,0.897739217,0.164044144,0.742118362,-0.114992663,-0.068500946,0.028043413,-0.052225673,24,0
53031,0.206075454,1.387359821,-1.045286987,4.228686194,-1.647549174,-0.180896946,-2.943677575,0.859155533,-1.181743007,-3.096503599,3.200912355,-2.450832429,0.316619879,-6.397170315,-2.129728365,-2.427373075,-4.448472252,-1.21222045,0.034655456,0.3514844,0.469199426,0.344930464,-0.203799378,0.376640378,0.71548549,0.226002881,0.628544616,0.319917988,0.76,1
28726,-29.87636551,16.43452455,-30.55869682,6.505861787,-21.6656543,-4.940356329,-20.08139107,19.58777262,-3.591491047,-7.800598208,3.947839717,-5.487911486,1.369940349,-4.829552443,-0.134412095,-5.121162405,-11.11819045,-4.65995587,0.608930081,1.724778838,1.812953975,-2.232251588,-1.412803443,0.17873107,2.156041858,-0.209384624,1.255648901,0.364530453,99.99,1
58642,-0.45138257,2.2251465,-4.953050453,4.342228248,-3.65619019,-0.020121466,-5.407553618,-0.748436141,-1.362197751,-4.170622887,3.762306382,-4.226224695,-2.04669403,-4.710497936,0.21757236,-4.739083784,-6.131886752,-2.425870639,2.31416487,0.724381268,-0.575924092,0.495889441,1.154127939,-0.016185786,-2.079928263,-0.554376906,0.455179271,0.001320656,113.92,1
83070,1.146268886,0.433848452,-0.103873681,1.067496977,0.371663199,-0.334217955,0.473973477,-0.129409992,-0.768304169,0.185367092,1.722400399,1.528221051,0.954562286,0.579587166,0.081293272,-0.317002083,-0.360473888,-0.456202993,-0.388954017,-0.065739813,0.106342738,0.360007593,-0.157427626,0.067581029,0.771285099,-0.274026298,0.006107512,0.003480168,23.08,0
40664,-1.812260362,1.632911897,1.427797541,-1.521990866,-0.48935353,-1.333489219,0.77038203,-0.216418373,1.261111126,1.240981158,-0.038038998,-0.253743083,-0.56171265,-0.595712621,0.662479106,0.29334604,-0.71351051,-0.521093433,-0.950488264,0.735981085,-0.32853855,-0.210543358,-0.045721635,0.712526828,-0.203658014,0.639645468,0.160716173,-0.24117949,0.38,0
21662,-18.01856119,10.55860019,-24.66774125,11.78618036,-10.56465657,-2.645681199,-18.02346767,2.693655403,-6.219463628,-12.74476079,9.318137685,-13.37785743,1.021923868,-12.78434589,-0.451145843,-7.551364931,-11.32599687,-4.701252777,0.516317073,1.007703205,-2.319479462,0.908838783,1.352903707,-1.059222338,0.185750942,0.687037384,2.078080584,-1.429517023,1,1
51155,-11.20546139,7.914633492,-13.98775164,4.33334118,-8.484969523,-3.506561173,-8.935243032,7.704449151,-2.33658418,-5.927359169,2.470401016,-5.788517031,-0.391939257,-6.527462241,0.899859362,-3.847292842,-6.700637448,-2.492616107,0.469554314,0.860911742,0.942593331,-0.987848115,-0.279446305,-0.027299225,0.644344196,-0.263077923,1.084022528,0.211933357,99.99,1
62330,1.140864737,1.221317431,-1.45295546,2.067575058,0.854742052,-0.981222508,0.325713914,-0.037721407,0.113219372,-2.12697275,0.915947029,-0.468571538,-0.523377294,-4.861866581,0.421013354,0.866440625,4.082484884,1.196318152,-1.100763584,-0.067712041,-0.377597095,-0.79345966,-0.132333172,-0.331586269,0.664877857,-0.309312434,0.099941947,0.122988312,1,1
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
41273,-11.68221489,6.332882093,-13.29710925,7.690771915,-10.88989052,-2.792360038,-12.56178258,7.28712221,-7.570322409,-12.83573768,5.804707852,-12.15623949,1.184984663,-10.46867709,-0.416743197,-10.99979235,-22.60886819,-9.498745921,2.102735407,-1.009319938,2.133456284,-1.271508967,-0.035303887,0.615053695,0.349023768,-0.428922797,-0.694935387,-0.818970429,173.07,1
75556,-0.734303155,0.435519332,-0.530865547,-0.471119607,0.643214387,0.71383237,-1.234572071,-2.551411599,-2.057723826,0.166830708,0.567551955,-0.858059916,-0.44806793,-0.264936239,0.888862939,0.838120617,1.425059654,-0.169664183,2.502027389,0.864536121,-1.004877379,1.150353588,-0.152555283,-1.386744633,0.004716015,0.219145838,-0.058257308,0.158047989,29.95,1
53076,1.296230804,0.417447288,0.193963068,0.901644195,0.130531367,-0.371634021,0.158125824,-0.202668657,-0.079511756,-0.045088248,-0.876737592,0.687487636,1.574717703,-0.00779123,0.948315692,0.377153837,-0.868182736,-0.067135112,-0.064492966,-0.02955935,-0.11211351,-0.220002032,-0.121021884,-0.440454448,0.671540041,-0.413518434,0.032838041,0.020600197,1.18,1
26899,-21.88543391,12.93050512,-24.09887185,6.203314192,-16.46609912,-4.459842126,-16.51983598,14.53556472,-3.897021888,-8.650758329,5.375433907,-7.567213541,0.461807829,-7.827891399,-0.022814853,-6.578041503,-13.00245946,-4.884467239,1.104354735,1.611998219,1.762231769,-1.579055101,-0.951042745,0.134565292,1.507110398,-0.222670857,1.527655278,0.453698639,99.99,1
57007,-1.271244192,2.462675269,-2.851395003,2.324480065,-1.37224489,-0.948195687,-3.065234362,1.166926948,-2.268770588,-4.881142927,2.255147489,-4.686386898,0.652374669,-6.174288348,0.594379608,-4.849692387,-6.536520735,-3.119093882,1.71549442,0.560478076,0.652941051,0.081930976,-0.221347831,-0.523582159,0.224228162,0.756334523,0.632800477,0.250187093,0.01,1
149616,-0.341423759,0.95739327,-1.926846554,-0.542415084,1.683465565,-1.120304301,1.260067282,-0.006860417,-1.046248652,-1.256543692,-1.008585519,0.231030028,1.382347421,-0.677128943,-0.116467034,0.408154035,0.384838855,0.170888143,-0.213536769,0.105254773,0.14756467,0.137179501,-0.116771272,0.060611769,0.219772599,0.541494576,-0.194088404,-0.113980331,61.85,0
168283,1.342799116,-1.336009431,-3.425680323,-0.38425352,2.197945407,3.339082726,-0.075738737,0.743260028,0.840487931,-0.977700491,0.273996295,0.305062199,-0.309167728,-1.157707467,0.337980538,-0.046785524,1.008936614,-0.032615809,-0.110230435,0.588569412,-0.040786128,-0.754453403,-0.076544909,0.601932553,-0.155625982,-0.104303477,-0.052862178,0.031976341,353.88,0
65760,-1.41219648,-0.453461444,2.559004243,1.926669412,-1.351752126,0.739688243,-0.857632618,0.822491599,0.889295972,-0.979147049,-1.575931547,1.146613717,1.026107926,-1.08417444,-1.235700849,-0.818017013,0.731708553,0.341010363,1.158835169,0.463541322,0.390266294,1.137252235,0.086594309,0.482070144,-0.121142821,-0.055548432,0.119364532,0.011950621,141.25,0
38595,1.158977143,-1.81772857,1.77801168,-0.706600574,-2.567781497,0.386980794,-1.863993833,0.247551282,-0.49489321,0.961314163,-0.577328112,0.231623824,0.885847878,-1.599191219,-1.373449745,-1.412253848,1.584204354,-0.706118665,-0.365611766,-0.189239806,-0.095155078,0.40791936,-0.004929692,0.669239219,0.214006698,-0.059919691,0.115887523,0.051989738,99,0
60789,0.980832545,-0.311655851,1.395920897,1.883545964,-1.084801712,0.276833091,-0.542313177,0.293079985,1.351217054,-0.404829256,-0.787444345,0.66902394,-1.278419302,-0.519467136,-1.63823465,-1.255043655,1.022223319,-1.408594374,-0.030284859,-0.222127176,-0.372038059,-0.712484503,0.133236552,0.577543161,0.311650224,-0.542364716,0.0801403,0.037504113,41.98,0
79842,-4.563327461,-9.153792774,-2.870748653,4.79603918,-2.682784221,1.864902253,3.794587862,-0.590485008,-0.794541983,-0.709338506,-0.149193279,0.847406897,0.910845013,0.540569165,-1.189496388,0.972926895,-0.716274034,0.87902002,-0.883369075,5.957708755,1.7111885,-1.658198928,-2.850812364,-0.533425036,-0.34383086,-0.193736575,-0.55659211,0.518827058,2981.78,0
35033,-1.16110035,0.220697258,2.822803192,0.129400582,-0.426210843,0.039783446,0.128524177,0.130690901,0.677925701,-0.310390035,-0.417821569,-0.400502875,-1.203242779,-0.537368731,0.479398912,-0.388188425,0.238035256,-0.530759621,-0.22463671,0.040321963,-0.115216775,0.129639286,0.093138087,0.414797847,0.090978352,0.457422084,0.050734352,-0.125927744,19.94,0
72945,1.089567213,-0.031353272,0.677270554,1.0430636,-0.204475434,0.462621813,-0.352269265,0.12540745,0.298285475,-0.084686075,-0.811295363,0.438973896,1.08383831,-0.127068959,1.557550715,0.521846452,-0.736271423,-0.086552878,-0.687482523,0.042079796,0.033832987,0.068064968,-0.105604636,-0.765677657,0.369859743,-0.35984807,0.06412464,0.038747386,64,0
18675,-12.33960316,4.488267302,-16.58707294,10.10727387,-10.42019898,0.130669812,-15.6003233,-1.157695981,-5.304630968,-12.93892931,8.805681967,-13.55613013,1.16546376,-9.809881502,0.369987279,-9.505210445,-17.54203031,-6.792637787,2.069377449,-0.085501463,-2.089609633,1.7453145,1.376815809,-0.554271418,-1.610740852,0.153725445,1.212477208,-1.869290476,188.78,1
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
41582,-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,39.45,1
25095,1.19239599,1.338973711,-0.678876187,3.123672307,0.643244864,-1.184322994,0.397585526,-0.253498538,0.411134977,-0.859862302,1.124059382,-3.763873848,0.367975967,-0.971757538,-0.013882513,1.457578528,2.611450334,1.29195523,-1.563815227,-0.18545465,-0.377503243,-0.889596748,-0.074207589,0.035445516,0.550577974,-0.027171279,-0.024920621,0.073605399,3.12,1
11131,-1.426623313,4.141986232,-9.804103442,6.666273003,-4.749526793,-2.073129006,-10.08993116,2.791345299,-3.249515617,-11.42045097,10.85301165,-15.96920752,0.546690085,-14.69072913,0.9123374,-12.22718928,-18.58736621,-6.920761861,3.166998907,1.410677653,1.865678768,0.407809282,0.605809354,-0.769348118,-1.746336829,0.502039517,1.97725833,0.711606531,1,1
155991,-2.166963525,-1.011630842,0.986721168,1.350218728,-0.222674749,-0.264903925,-0.168003875,0.791223486,-0.259621086,-0.293224813,0.360282813,-0.226914113,-1.620752248,0.932786582,0.640004446,0.347131756,-0.306836427,1.398803588,0.393214528,0.819577187,0.583942646,0.781866695,0.294575457,-0.047424867,-0.024247632,-0.38701794,0.253877457,-0.062767362,231,0
53451,0.385108461,1.217620323,-1.953872165,2.087075991,-1.144225406,-0.576887995,-2.582865044,0.643229999,-1.191232692,-3.095093607,2.821144888,-3.100545658,0.146199374,-4.510123915,0.574490023,-2.123462785,-6.053319388,-0.706376153,0.572791028,0.380545212,0.594623132,0.372143666,-0.310455791,-0.624065149,0.84021613,-0.159451767,0.599482365,0.28891555,8,1
41791,-7.222731306,6.15577293,-10.82645984,4.180779179,-6.123555101,-3.114136482,-6.895112283,5.161516377,-2.516476533,-6.403370552,3.186057948,-6.855570981,-0.837722615,-8.036614875,0.956969644,-4.557193454,-7.654704244,-2.588418644,0.718555009,0.818859417,0.912700322,-0.630358133,0.190886662,-0.061263432,0.379774657,-0.266845465,1.193694577,0.257468457,99.99,1
65385,-2.923826664,1.524837164,-3.018758033,3.289291475,-5.755542374,2.218276303,-0.509995432,-3.569443569,-1.016591689,-4.320535776,1.277202265,-3.701749667,-0.971869594,-4.857776672,0.090605522,-2.80150199,-4.186807537,-1.648406094,1.176445598,-0.447039407,-0.511656805,-0.122724086,-4.288638999,0.563796658,-0.94945135,-0.204532177,1.510206487,-0.324706013,1354.25,1
8886,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1,1
55311,-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83,1
43028,-1.109645525,0.8110693,-1.138135327,0.93526467,-2.330247878,-0.116106055,-1.621986235,0.4580279,-0.912189159,-2.961995702,2.778967896,-2.379599611,0.918962784,-4.01578678,-0.530009791,-2.815887768,-6.649357788,-1.746113284,1.083406764,0.168890573,0.641593528,0.841754905,0.176727751,0.081004118,-0.258898743,0.707654245,0.418648659,0.080755754,204.27,1
40892,-0.521363906,0.865076132,1.803020247,0.809691692,0.213606397,0.196218614,0.592975141,-0.105786972,-0.092195937,0.176119451,0.587221591,0.383239334,-0.626452683,-0.102020741,-0.611557786,-0.457851076,-0.268164279,0.338918876,1.311925621,0.012684605,-0.145130585,-0.211793673,-0.181409494,-0.017623868,-0.239052174,-0.538891656,-0.276092018,-0.088628924,4.56,0
169082,2.112552536,-0.099721472,-2.059484775,0.145131233,0.670418164,-0.539287352,0.356992368,-0.193287176,0.56789027,0.142119094,-0.299671163,0.217140568,-1.202745883,0.837211442,-0.820872981,-0.265891979,-0.643392638,0.322385073,0.915490695,-0.305610809,-0.033721602,0.075979425,-0.089215947,-1.039962471,0.432109635,-0.172907455,-0.047686144,-0.090049695,1,0
